ts_code,end_date,name,Acquisition_of_subsidiary_cash_out,Add_depreciation_amortization,Add_finance_cost_expense,Add_impairment_provision,Add_other_operating_adjust,Add_share_based_payment_exp,Bond_redemption_payment,Capital_exp_fixed_asset,Capital_exp_intangible_other_asset,Cash_at_period_begin,Cash_at_period_end,Cash_generated_from_ops,Cash_outflow_for_investment,Cash_paid_for_minority_equity_subsidiary,Change_in_advance_other_payable,Change_in_customer_deposit_ops,Change_in_deferred_income,Change_in_deposit,Change_in_inventory,Change_in_loan_advance,Change_in_notes_receivable,Change_in_prepayment_other_receivable,Change_in_property_under_dev,Change_in_related_payable,Change_in_related_receivable_invest,Change_in_related_receivable_ops,Change_in_restricted_cash,Change_in_trade_payable_accrued,Change_in_trade_receivable,Change_in_trading_investment,Dividend_paid_financing,Dividend_received_investing,Dividend_received_operating,EBITDA_group,FX_effect_on_cash,Government_grant_investing,Income_tax_paid,Interest_paid_financing,Interest_paid_operating,Interest_received_financing,Interest_received_investing,Interest_received_operating,Issue_cost_payment,Less_FX_gain,Less_gain_on_asset_disposal,Less_government_grant,Less_interest_income,Less_investment_income,Less_revaluation_surplus,Less_share_profit_subsidiary,Net_cash_before_financing,Net_cash_from_financing,Net_cash_from_investing,Net_cash_from_operating,Net_change_in_cash,New_borrowings_proceeds,Non_operating_items,Operating_profit_before_wc_movement,Other_items_financing_cf,Other_items_investing_cf,Other_items_operating_cf,Other_items_working_cap_change,Other_period_adjust_items,Proceeds_from_bond_issue,Proceeds_from_disposal_investment,Proceeds_from_new_investment,Proceeds_from_sale_fixed_asset,Proceeds_from_sale_intangible_other,Proceeds_from_sale_subsidiary,Proceeds_from_share_issue,Profit_before_tax_operating,Repayment_finance_lease,Repayment_of_borrowings,Share_repurchase_cash_out
03681.HK,20250630,中国抗体-B,,,,,,,,12994000.0,65000.0,61900000.0,101034000.0,,22549000.0,,,,,44993000.0,,,,,,,,,,,,,,,,,,,,2643000.0,,,,,,,,,,,,,8324000.0,38263000.0,35230000.0,-26906000.0,46587000.0,27130000.0,303102000.0,,,,,,-7453000.0,,25386000.0,,459000.0,,,108238000.0,,10362000.0,84100000.0,
03681.HK,20241231,中国抗体-B,,30287000.0,8661000.0,,16530000.0,,,41165000.0,332000.0,203664000.0,61900000.0,-136682000.0,257500000.0,,1708000.0,,,-39993000.0,,,,-2350000.0,,,,,,,,,,,,,,,,5698000.0,,,,5881000.0,,,,,5881000.0,,496000.0,,-225283000.0,73268000.0,-94482000.0,-130801000.0,-152015000.0,97370000.0,123800000.0,-136040000.0,,,,,10251000.0,,244473000.0,,35000.0,,,54845000.0,-185141000.0,6449000.0,66800000.0,
03681.HK,20240630,中国抗体-B,,,,,,,,28099000.0,30000.0,203664000.0,153617000.0,,92000000.0,,,,,-38473000.0,,,,,,,,,,,,,,,,,,,,2808000.0,,,,,,,,,,,,,-146977000.0,93446000.0,-76390000.0,-70587000.0,-53531000.0,89545000.0,460851000.0,,,,,,3484000.0,,82212000.0,,,,,56560000.0,,4301000.0,45550000.0,
03681.HK,20231231,中国抗体-B,,36064000.0,6584000.0,,18995000.0,,,103338000.0,554000.0,342887000.0,203664000.0,-140023000.0,41000000.0,,-12312000.0,,,-5000000.0,,,,60655000.0,,,,,,,,,,,,,,,,8229000.0,,,,6176000.0,,,1236000.0,,6176000.0,,-514000.0,,-230768000.0,82267000.0,-96921000.0,-133847000.0,-148501000.0,124185000.0,407328000.0,-188366000.0,,-625000.0,,,9278000.0,,41111000.0,,5000.0,12480000.0,,10038000.0,-243111000.0,20477000.0,23250000.0,
03681.HK,20230630,中国抗体-B,,,,,,,,61253000.0,64000.0,345712000.0,282210000.0,,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,3236000.0,,,,,,,,,,,,,-124692000.0,42044000.0,-61942000.0,-62750000.0,-82648000.0,73919000.0,850883000.0,,,-625000.0,,,19146000.0,,20000000.0,,,,,,,13639000.0,15000000.0,
03681.HK,20221231,中国抗体-B,,28033000.0,4962000.0,1475000.0,5017000.0,,,112751000.0,1630000.0,562983000.0,342887000.0,-310120000.0,75000000.0,,-10838000.0,,,,,,,-12436000.0,,,,,,,,,,,,,,,,4991000.0,,,,9582000.0,,,38326000.0,,9582000.0,,-337000.0,-5396000.0,-381896000.0,102285000.0,-81358000.0,-300538000.0,-279611000.0,71756000.0,1031486000.0,-286846000.0,,-903000.0,,,59515000.0,,75566000.0,,,,33360000.0,46085000.0,-284158000.0,5565000.0,5000000.0,
03681.HK,20220630,中国抗体-B,,,,,,,,60671000.0,315000.0,562983000.0,367387000.0,,70000000.0,,,,,,,,,,,,,,,,,,,,,,,,,765000.0,,,,,,,,,,,,,-247274000.0,20905000.0,-101687000.0,-145587000.0,-226369000.0,29034000.0,1102412000.0,,,-943000.0,,,30773000.0,,30242000.0,,,,,,,4864000.0,2500000.0,
03681.HK,20211231,中国抗体-B,16173000.0,20655000.0,5821000.0,,62897000.0,,,198232000.0,16687000.0,810370000.0,562983000.0,-163794000.0,85000000.0,,33998000.0,,,,,,,12644000.0,,,,,,,,,,,,,,,,4692000.0,,,,16731000.0,,,,-2171000.0,16731000.0,,1344000.0,-4289000.0,-284765000.0,57515000.0,-137702000.0,-147063000.0,-227250000.0,143316000.0,1688949000.0,-210436000.0,,1344000.0,,,-20137000.0,,177046000.0,,,,,,-288194000.0,16436000.0,5000000.0,59673000.0
03681.HK,20210630,中国抗体-B,16173000.0,,,,,,,41278000.0,293000.0,810370000.0,643060000.0,,50000000.0,,,,,-20982000.0,,,,,,,,,,,,,,,,,,,,3178000.0,,,,,,,,,,,,,,-7846000.0,-62511000.0,-88857000.0,-159214000.0,67582000.0,1929720000.0,,,-25831000.0,,,-8096000.0,,92046000.0,,,,,,,10077000.0,2500000.0,59673000.0
03681.HK,20201231,中国抗体-B,17332000.0,10673000.0,2416000.0,,34903000.0,,,75955000.0,16366000.0,1200868000.0,810370000.0,-158684000.0,69565000.0,,-21081000.0,,,,,,,-18143000.0,,,,,,,,,,,,,,,,3448000.0,,,,17346000.0,49253000.0,,,,17346000.0,,28253000.0,-747000.0,-320556000.0,-18808000.0,-179218000.0,-141338000.0,-339364000.0,40179000.0,810370000.0,-119460000.0,,,,,-51134000.0,,,,,,,,-122600000.0,6286000.0,,
03681.HK,20200630,中国抗体-B,,,,,,,,8135000.0,16366000.0,1200868000.0,496896000.0,,69565000.0,,,,,-539600000.0,,,,,,,,,,,,,,,,,,,,857000.0,,,,,49253000.0,,,,,,,,,-12814000.0,-633666000.0,-73924000.0,-720404000.0,38162000.0,,,,,,,16432000.0,,,,,,,,,866000.0,,
03681.HK,20191231,中国抗体-B,,8489000.0,2338000.0,,,,,42286000.0,,41512000.0,1200868000.0,-225482000.0,,,46432000.0,,,,,,,-3473000.0,,,,,,,,,,,,,,,,4023000.0,,,,2993000.0,8749000.0,,-7000.0,,2993000.0,,,,-264775000.0,1420802000.0,-42286000.0,-222489000.0,1156027000.0,20282000.0,2401736000.0,-268441000.0,,,,,3329000.0,,,,,,,1437460000.0,-276282000.0,14168000.0,10000000.0,
03681.HK,20190630,中国抗体-B,,4097000.0,1305000.0,,,,,21783000.0,,41512000.0,165176000.0,-27081000.0,,,8290000.0,,,,,,,5783000.0,,,,,,,,,,,,,,,,2309000.0,,,,217000.0,1931000.0,,-7000.0,,217000.0,,,,,171700000.0,-21783000.0,-26864000.0,123053000.0,,,-41154000.0,,,,,611000.0,,,,,,,200000000.0,-46346000.0,14060000.0,10000000.0,
03690.HK,20251231,美团-W,,10199039000.0,1885896000.0,885630000.0,71541000.0,6001867000.0,10719867000.0,13270708000.0,96246000.0,70834097000.0,106771366000.0,-13119653000.0,88823977000.0,,2642676000.0,-2092785000.0,598915000.0,,-1281606000.0,,,-12055556000.0,,,,,,7767830000.0,-735460000.0,,,164484000.0,,,,,695348000.0,1281447000.0,,,,,,1760809000.0,180018000.0,,1935965000.0,,2393393000.0,,15957867000.0,21242677000.0,29772868000.0,-13815001000.0,37200544000.0,42232270000.0,,-12063724000.0,-1281447000.0,-217539000.0,,4100057000.0,-1263275000.0,,130620040000.0,,439930000.0,,956884000.0,55496000.0,-24837512000.0,3334579000.0,5344353000.0,364843000.0
03690.HK,20250630,美团-W,,,,,,,,5554202000.0,94093000.0,70834097000.0,101656333000.0,15257825000.0,39104355000.0,,,,,,,,,,,,,,,,,,,80083000.0,,,,,353255000.0,636128000.0,,,,,,,,,,,,,44114010000.0,-12830170000.0,29209440000.0,14904570000.0,31283840000.0,481978000.0,,,-636128000.0,-219161000.0,,,-461604000.0,,73151274000.0,,213466000.0,,736428000.0,12269000.0,,1603579000.0,10719867000.0,364843000.0
03690.HK,20250331,美团-W,,,,,,,,,,70834097000.0,115015460000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44882448000.0,-506469000.0,34751320000.0,10131128000.0,44375979000.0,,,,,,,,-194616000.0,,,,,,,,,,,
03690.HK,20241231,美团-W,,8421350000.0,1336934000.0,1206645000.0,6596472000.0,,,10999490000.0,36158000.0,33339754000.0,70834097000.0,57936420000.0,218724270000.0,,3244784000.0,-185863000.0,126556000.0,,-428955000.0,,,-414722000.0,,,,,,2992838000.0,-180257000.0,,3185000.0,111949000.0,,,,,789636000.0,,,,,,,-197631000.0,306897000.0,,3825792000.0,,140921000.0,,67352036000.0,-30414660000.0,10205252000.0,57146784000.0,36937376000.0,20262380000.0,,51470851000.0,-146383000.0,184000.0,,1311188000.0,556967000.0,,237292570000.0,,897206000.0,,1663261000.0,152038000.0,37985429000.0,3097904000.0,21491985000.0,26089621000.0
03690.HK,20240630,美团-W,,,,,,,,5770528000.0,36158000.0,33339754000.0,54704168000.0,25292946000.0,92719028000.0,,,,,,,,,,,,,,,,,,,35682000.0,,,,,254609000.0,,,,,,,,,,,,,,53610212000.0,-32413691000.0,28571875000.0,25038337000.0,21196521000.0,2306776000.0,,,58822000.0,,,,167893000.0,,126761509000.0,,286851000.0,,13547000.0,24644000.0,,1559332000.0,20791985000.0,12452616000.0
03690.HK,20231231,美团-W,,7996757000.0,1423853000.0,1355157000.0,7075394000.0,,,6879551000.0,-365114000.0,20158606000.0,33339754000.0,40744699000.0,136568858000.0,,1335720000.0,-4760593000.0,544757000.0,,-141830000.0,,,1482639000.0,,,,,,4381206000.0,-727944000.0,,2450000.0,34101000.0,,,,,222849000.0,,,,,,,74998000.0,151527000.0,,4143108000.0,,234227000.0,,15858006000.0,-2781303000.0,-24663844000.0,40521850000.0,13076703000.0,42809865000.0,,27269169000.0,-299338000.0,849224000.0,,11361575000.0,104445000.0,,117145001000.0,,301073000.0,,90052000.0,193492000.0,14021868000.0,2969089000.0,42513783000.0,
03690.HK,20230630,美团-W,,,,,,,,1942244000.0,8903000.0,20158606000.0,27003038000.0,19060031000.0,65678321000.0,,,,,,,,,,,,,,,,,,,18510000.0,,,,,143608000.0,,,,,,,,,,,,,,8368168000.0,-1697222000.0,-10548255000.0,18916423000.0,6670946000.0,8357508000.0,,,58157000.0,645028000.0,,,173486000.0,,56202479000.0,,125144000.0,,90052000.0,116877000.0,,1480645000.0,8749119000.0,
03690.HK,20230331,美团-W,,,,,,,,,,20158606000.0,26862612000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7259246000.0,-566042000.0,-790839000.0,8050085000.0,6693204000.0,,,,,,,,10802000.0,,,,,,,,,,,
03690.HK,20221231,美团-W,,9730314000.0,1583185000.0,571948000.0,8482756000.0,,,5731304000.0,89237000.0,32513428000.0,20158606000.0,11658706000.0,190642136000.0,,-1784268000.0,-1327089000.0,-425105000.0,,-481072000.0,,,-150117000.0,,,,,,2357980000.0,-377239000.0,,,69782000.0,,,,,247258000.0,,,,,,,354271000.0,59191000.0,,1740091000.0,,-1013057000.0,,-3302121000.0,-9990201000.0,-14713569000.0,11411448000.0,-13292322000.0,25844975000.0,,12472190000.0,-681714000.0,97510000.0,,1373426000.0,937500000.0,,181099835000.0,,407603000.0,,74378000.0,170341000.0,-6755517000.0,2619636000.0,32704167000.0,
03690.HK,20220630,美团-W,88529000.0,,,,,,,3222881000.0,,32513428000.0,25537006000.0,-1929722000.0,119009652000.0,,,,,,,,,,,,,,,,,,,49666000.0,,,,,115143000.0,,,,,,,,,,,,,,-9491544000.0,2058056000.0,-7446679000.0,-2044865000.0,-7433488000.0,7163269000.0,,,-13169000.0,625698000.0,,,457066000.0,,114122129000.0,,120825000.0,,-43935000.0,90827000.0,,1362870000.0,3820001000.0,
03690.HK,20220331,美团-W,,,,,,,,,,32513428000.0,35405971000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836859000.0,11385475000.0,-11277893000.0,2944441000.0,,,,,,,,-51898000.0,,,,,,,,,,,
03690.HK,20211231,美团-W,13786000.0,8928019000.0,1080698000.0,311602000.0,5096490000.0,,,9010455000.0,,17093559000.0,32513428000.0,-3756727000.0,414144967000.0,,5708088000.0,-501723000.0,258899000.0,,-40579000.0,,,-3163467000.0,,,,,,3345963000.0,-746561000.0,,,24325000.0,,,,,254730000.0,,,,,,,-34977000.0,702808000.0,,1332183000.0,,815747000.0,,-62503291000.0,78598331000.0,-58491834000.0,-4011457000.0,16095040000.0,25346479000.0,,-10965429000.0,171273000.0,28958000.0,,2348082000.0,-675171000.0,19288691000.0,365314393000.0,,106219000.0,,-796521000.0,45561470000.0,-23566477000.0,2191299000.0,9578283000.0,
03690.HK,20210630,美团-W,,,,,,,,5544776000.0,,17093559000.0,71387869000.0,-1380021000.0,256407183000.0,,,,,,,,,,,,,,,,,,,16972000.0,,,,,169679000.0,,,,,,,,,,,,,,,72590345000.0,-16429231000.0,-1549700000.0,54611414000.0,13630748000.0,,,541652000.0,245667267000.0,,,-317104000.0,19304945000.0,599022000.0,,39394000.0,,-799927000.0,42783589000.0,,878633000.0,2791956000.0,
03690.HK,20210331,美团-W,,,,,,,,,,17093559000.0,17792902000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441902000.0,4737057000.0,-4430131000.0,748828000.0,,,,,,,,-49485000.0,,,,,,,,,,,
03690.HK,20201231,美团-W,26849000.0,5194109000.0,384791000.0,555547000.0,3277476000.0,,830031000.0,15824436000.0,,13396185000.0,17093559000.0,8561324000.0,204163322000.0,,3108912000.0,-4016150000.0,263331000.0,,-191265000.0,,,-2808760000.0,,,,,,5910792000.0,-381667000.0,,,18912000.0,,,,,86311000.0,,,,,,,-151198000.0,891835000.0,,1218122000.0,264105000.0,4955909000.0,,-12756991000.0,17418081000.0,-21232004000.0,8475013000.0,4661090000.0,10900292000.0,,6671025000.0,-104011000.0,196252780000.0,,5106000.0,-963716000.0,13337825000.0,1629777000.0,,279764000.0,,601370000.0,499088000.0,4437875000.0,936380000.0,5448702000.0,
03690.HK,20200630,美团-W,,,,,,,623138000.0,2984545000.0,8447000.0,13396185000.0,13935056000.0,636052000.0,90910390000.0,,,,,,,,,,,,-37081000.0,,,,,,,17197000.0,,,,,90714000.0,,,,,,,,,,,,,,,-913004000.0,798777000.0,545338000.0,431111000.0,2467000000.0,,,-60142000.0,,,,107760000.0,,94506280000.0,,141601000.0,,,220440000.0,,377074000.0,2540000000.0,90000.0
03690.HK,20191231,美团-W,,4845800000.0,220362000.0,734297000.0,2190871000.0,,107969000.0,2984976000.0,16760000.0,17043692000.0,13396185000.0,6037524000.0,177631494000.0,75162000.0,1508703000.0,-4504029000.0,1228319000.0,,94966000.0,,,-1928231000.0,,,,,,1190146000.0,-272974000.0,,,13761000.0,,,,,463304000.0,,,,,,,-111045000.0,292421000.0,,,1811638000.0,77699000.0,,-4599798000.0,1114267000.0,-10174018000.0,5574220000.0,-3485531000.0,4107000000.0,,8683005000.0,-218692000.0,-1218988000.0,,37619000.0,-161976000.0,,171564359000.0,,62334000.0,1938000.0,35808000.0,444915000.0,2762388000.0,785825000.0,2250000000.0,
03690.HK,20190630,美团-W,,,,,,,,1463481000.0,7662000.0,17043692000.0,10237250000.0,-22179000.0,94081577000.0,,,,,,,,,,,,,,,,,,,9701000.0,,,,,127598000.0,,,,,,,,,,,,,,,1299230000.0,-7785824000.0,-149777000.0,-6636371000.0,2267000000.0,,,-100424000.0,116582000.0,,,-170071000.0,,87624833000.0,,13842000.0,1938000.0,,131499000.0,,398845000.0,600000000.0,
03690.HK,20190331,美团-W,,,,,,,,,,17043692000.0,10802498000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46000000.0,-2791839000.0,-3280850000.0,-6026689000.0,,,,,,,,-214505000.0,,,,,,,,,,,
03759.HK,20251231,康龙化成,1254682000.0,1248436000.0,192805000.0,19231000.0,67466000.0,81586000.0,,2617306000.0,51771000.0,1622961000.0,842690000.0,3605241000.0,3847630000.0,21380000.0,366914000.0,,24374000.0,,-153289000.0,,,77715000.0,,,,,,114733000.0,-363939000.0,,352662000.0,,,,,,384194000.0,178387000.0,,,,,,-35588000.0,44069000.0,,,5259000.0,32817000.0,-135612000.0,-1153343000.0,377005000.0,-4374390000.0,3221047000.0,-776338000.0,2866265000.0,1685380000.0,3611289000.0,2696000.0,-13726000.0,,-72556000.0,-3933000.0,,3408879000.0,,1846000.0,,,16708000.0,1912710000.0,178842000.0,1770680000.0,6713000.0
03759.HK,20250630,康龙化成,254180000.0,609426000.0,94171000.0,263000.0,37143000.0,29459000.0,,1146486000.0,7661000.0,1622962000.0,1208073000.0,1591004000.0,2231449000.0,,-16653000.0,,5099000.0,7595000.0,-58433000.0,,,53538000.0,,,,,,50662000.0,-173054000.0,,3610000.0,,,,,,182727000.0,82973000.0,,,,,,-28467000.0,-3362000.0,,7595000.0,33020000.0,2857000.0,-32657000.0,-329049000.0,-101032000.0,-1737326000.0,1408277000.0,-430081000.0,450433000.0,,1604232000.0,,4210000.0,,125613000.0,15192000.0,,1890259000.0,,386000.0,,,,812756000.0,103453000.0,354715000.0,6714000.0
03759.HK,20241231,康龙化成,211655000.0,1143829000.0,243718000.0,92322000.0,34224000.0,91108000.0,4147289000.0,1993063000.0,47578000.0,5789115000.0,1622961000.0,3036302000.0,3000023000.0,,-171750000.0,,93992000.0,2713000.0,-148069000.0,,,-47771000.0,,,,,,64868000.0,-180530000.0,,359761000.0,,,,,,459646000.0,188271000.0,,,,,,81840000.0,538289000.0,,91007000.0,-14211000.0,18512000.0,-123256000.0,552376000.0,-4796674000.0,-2024280000.0,2576656000.0,-4244299000.0,1321965000.0,3245922000.0,3104283000.0,-4431000.0,,,-32257000.0,78145000.0,,3231002000.0,,3324000.0,,,10509000.0,2091263000.0,197424000.0,946066000.0,285906000.0
03759.HK,20240630,康龙化成,40000000.0,553230000.0,138254000.0,-747000.0,22940000.0,75405000.0,4136384000.0,930683000.0,19529000.0,5789115000.0,2162811000.0,1329920000.0,1376623000.0,,-99418000.0,,56103000.0,1429000.0,-119488000.0,,,91073000.0,,,,,,90822000.0,40747000.0,,295112000.0,,,,,,230185000.0,94393000.0,,,,,,46490000.0,541913000.0,,1129000.0,89239000.0,8335000.0,-30307000.0,969088000.0,-4653026000.0,-130647000.0,1099735000.0,-3683938000.0,222185000.0,,1359134000.0,,,,-89053000.0,57634000.0,,2234492000.0,,267000.0,,,,1226851000.0,101851000.0,96349000.0,151122000.0
03759.HK,20231231,康龙化成,94740000.0,1004357000.0,182192000.0,8566000.0,34674000.0,202222000.0,,2848072000.0,17249000.0,1359713000.0,5789115000.0,3043954000.0,1948500000.0,-953253000.0,232710000.0,,-91274000.0,82302000.0,-12473000.0,,,-17004000.0,,,,,,5873000.0,-377602000.0,,370844000.0,,,,,,290415000.0,87444000.0,,,,,,199152000.0,16395000.0,,2302000.0,-70000.0,44592000.0,-2084000.0,502706000.0,3915262000.0,-2250833000.0,2753539000.0,4417968000.0,4170877000.0,11578230000.0,3009611000.0,,,,294113000.0,11434000.0,,2567313000.0,,8113000.0,,,17334000.0,1837887000.0,207947000.0,559137000.0,830000.0
03759.HK,20230630,康龙化成,,479620000.0,89030000.0,2776000.0,10713000.0,125336000.0,,1494764000.0,6041000.0,1359713000.0,2475579000.0,1445592000.0,1414073000.0,,-331265000.0,,129625000.0,82044000.0,3145000.0,,,-28750000.0,,,,,,10154000.0,-208603000.0,,,,,,,,165387000.0,27025000.0,,,,,,-73766000.0,15511000.0,,2044000.0,-70000.0,52422000.0,10982000.0,462266000.0,641456000.0,-817939000.0,1280205000.0,1103722000.0,260147000.0,,1608877000.0,,192333000.0,,262409000.0,12144000.0,,1821725000.0,860000000.0,837000.0,,,,908525000.0,93611000.0,357225000.0,830000.0
03759.HK,20221231,康龙化成,1214060000.0,763416000.0,167312000.0,3917000.0,20554000.0,177175000.0,,2920387000.0,29474000.0,2769708000.0,1359713000.0,2363174000.0,2145668000.0,370137000.0,289617000.0,,2936000.0,679123000.0,-159731000.0,,,-4860000.0,,,,,,78804000.0,-651858000.0,,354192000.0,,,,,,220358000.0,50567000.0,,,,,,-162350000.0,70658000.0,,19423000.0,-2101000.0,103449000.0,-33851000.0,-65726000.0,-1417262000.0,-2208542000.0,2142816000.0,-1482988000.0,582518000.0,2719426000.0,2803537000.0,,,,4729000.0,72993000.0,,3418769000.0,,3155000.0,,,7294000.0,1666391000.0,225949000.0,612845000.0,393384000.0
03759.HK,20220630,康龙化成,702148000.0,339931000.0,81235000.0,2543000.0,17394000.0,52062000.0,,1301524000.0,12686000.0,2769709000.0,2542376000.0,989444000.0,1601747000.0,,103951000.0,,9068000.0,577229000.0,-76079000.0,,,-30044000.0,,,,,,139236000.0,-332405000.0,,301118000.0,,,,,,130657000.0,24557000.0,,,,,,-16306000.0,-167000.0,,14316000.0,-1446000.0,91283000.0,-4439000.0,801819000.0,-1067257000.0,-56968000.0,858787000.0,-265438000.0,117295000.0,,1152622000.0,-16440000.0,-135498000.0,,23095000.0,38105000.0,,3118422000.0,,984000.0,,,,742698000.0,132468000.0,502817000.0,207152000.0
03759.HK,20211231,康龙化成,1336577000.0,577673000.0,83073000.0,2842000.0,10050000.0,67529000.0,,2082539000.0,10283000.0,2353933000.0,2769709000.0,2282641000.0,4006559000.0,79768000.0,212213000.0,,-8689000.0,-147352000.0,-49041000.0,,,-76333000.0,,,,,,114703000.0,-157459000.0,,237546000.0,,,,,,224597000.0,47169000.0,,,,,11488000.0,-19595000.0,57865000.0,,27256000.0,32952000.0,262919000.0,71845000.0,-3200103000.0,3661395000.0,-5258147000.0,2058044000.0,461292000.0,845383000.0,5539418000.0,2218921000.0,,,,28326000.0,-45516000.0,3776041000.0,2323552000.0,,1444000.0,167000.0,,,1910996000.0,141445000.0,158555000.0,284058000.0
03759.HK,20210630,康龙化成,900231000.0,269291000.0,15786000.0,780000.0,-17057000.0,25720000.0,,1031929000.0,3191000.0,2353933000.0,4902767000.0,919641000.0,2632985000.0,,-59568000.0,,-2931000.0,-454977000.0,-27076000.0,,,-56231000.0,,,,,,70992000.0,-59115000.0,,231825000.0,,,,,,74577000.0,20083000.0,,,,,2061000.0,4762000.0,-872000.0,,11170000.0,33623000.0,-74943000.0,-6993000.0,-1379771000.0,3938078000.0,-2224835000.0,845064000.0,2558307000.0,579487000.0,,993683000.0,,-10310000.0,,59887000.0,-9473000.0,3787449000.0,2807764000.0,,1024000.0,,,,665910000.0,56333000.0,81946000.0,36610000.0
03759.HK,20201231,康龙化成,1082896000.0,438016000.0,23854000.0,4622000.0,14777000.0,62458000.0,,1308441000.0,7397000.0,4442218000.0,2353933000.0,1796842000.0,1701557000.0,,209995000.0,,46552000.0,-559403000.0,-27534000.0,,,32719000.0,,,,,,61718000.0,-136383000.0,,118603000.0,,,,,,148232000.0,16799000.0,,,,,13149000.0,-85666000.0,70713000.0,,21337000.0,140797000.0,154079000.0,-24565000.0,-1722441000.0,-280178000.0,-3371051000.0,1648610000.0,-2002619000.0,732503000.0,4707866000.0,1586402000.0,5873000.0,,,23373000.0,-85666000.0,,1285431000.0,,412000.0,2800000.0,,,1319370000.0,90725000.0,779278000.0,
03759.HK,20200630,康龙化成,340225000.0,205551000.0,13386000.0,2162000.0,3215000.0,34570000.0,,393699000.0,2223000.0,4442218000.0,2259130000.0,665394000.0,946920000.0,,17963000.0,,2347000.0,-776738000.0,-34739000.0,,,22820000.0,,,,,,46083000.0,-106473000.0,,,,,,,,47446000.0,10339000.0,,,,,13149000.0,,-390000.0,,6472000.0,-35303000.0,139682000.0,-20824000.0,-1414483000.0,-743147000.0,-2032431000.0,617948000.0,-2157630000.0,50341000.0,,701546000.0,,,,15847000.0,-25458000.0,,424311000.0,5873000.0,263000.0,2800000.0,,,532299000.0,33329000.0,742544000.0,
03759.HK,20191231,康龙化成,193497000.0,374582000.0,82476000.0,1021000.0,5495000.0,11524000.0,,733091000.0,21515000.0,307235000.0,4442218000.0,1009049000.0,581879000.0,,135218000.0,,10573000.0,,-27923000.0,,,-2929000.0,,,,,,8070000.0,-255584000.0,,72192000.0,,,,,,70464000.0,70999000.0,,,,,38099000.0,,-543000.0,,,-8663000.0,22575000.0,-7303000.0,-106618000.0,4245880000.0,-1045203000.0,938585000.0,4139262000.0,726512000.0,8884436000.0,1101582000.0,,,,40042000.0,-4279000.0,,479343000.0,,1436000.0,2000000.0,2000000.0,5092613000.0,632550000.0,73320000.0,1318635000.0,
03759.HK,20190930,康龙化成,193497000.0,275072000.0,62515000.0,5892000.0,32859000.0,,,510508000.0,16178000.0,307235000.0,307822000.0,575256000.0,316225000.0,,,3108000.0,-6819000.0,,-24457000.0,,,-21789000.0,,,,,,57127000.0,-150172000.0,,72192000.0,,,,,,42490000.0,51281000.0,,,,,23638000.0,,-198000.0,,,,21799000.0,-7119000.0,,261039000.0,-794997000.0,532766000.0,-1192000.0,650704000.0,,739645000.0,,-22029000.0,,-21387000.0,1779000.0,,263257000.0,,183000.0,,,458486000.0,377789000.0,57740000.0,643300000.0,
03759.HK,20190630,康龙化成,166603000.0,179714000.0,42399000.0,826000.0,-724000.0,,,303386000.0,4204000.0,307235000.0,331324000.0,271011000.0,30490000.0,,2179000.0,5258000.0,-4546000.0,,-11859000.0,,,-36824000.0,,,,,,12147000.0,-48696000.0,,,,,,,,18696000.0,33994000.0,,,,,13344000.0,,-206000.0,,,-10479000.0,11867000.0,-5798000.0,-249752000.0,278194000.0,-502067000.0,252315000.0,28442000.0,388701000.0,,413524000.0,,,,-60172000.0,-4353000.0,,2450000.0,,166000.0,,,458486000.0,186693000.0,39374000.0,482281000.0,
03898.HK,20251231,时代电气,,,,,,,,4009770595.0,,7637572817.0,4389571295.0,,12653287502.0,,,,,,,,,,,,,,,,,,2029782587.0,,,,10527882.0,,1369765151.0,,,,,,,,,,,,,,-2555709545.0,-702819859.0,-6520433845.0,3964724300.0,-3248001522.0,414840.0,-3245584582.0,,1275899953.0,,5334489451.0,,,,10141371163.0,65115700.0,1253089.0,,,,,,14467765.0,
03898.HK,20250930,时代电气,,,,,,,,3128216161.0,,7637572817.0,4029870632.0,,11220051501.0,,,,,,,,,,,,,,,,,,1376343793.0,,,,2226026.0,,933011401.0,,,,,,,,,,,,,,-3439034680.0,-170893531.0,-5555992681.0,2116958001.0,-3607702185.0,21014960.0,-3558812511.0,,1133787367.0,,3049969402.0,,,,8791073763.0,65115700.0,1201218.0,,,,,,14467765.0,
03898.HK,20250630,时代电气,,,,,,,,1705160934.0,,7637572817.0,5524896400.0,,10861680000.0,,,,,,,,,,,,,,,,,,18090586.0,,,,-872182.0,,809711355.0,,,,,,,,,,,,,,-3243953773.0,1132149538.0,-5123370146.0,1879416373.0,-2112676417.0,18240216.0,-2101134235.0,,1117269673.0,,2689127728.0,,,,7443229843.0,24670000.0,240945.0,,,,,,9939765.0,
